city,date,rate,state
Agartala,20-11-2020,73.84,Tripura
Agartala,21-11-2020,74.03,Tripura
Agartala,22-11-2020,74.2,Tripura
Agartala,23-11-2020,74.38,Tripura
Agartala,24-11-2020,74.54,Tripura
Agartala,25-11-2020,74.54,Tripura
Agartala,26-11-2020,75.75,Tripura
Agartala,27-11-2020,76,Tripura
Agartala,28-11-2020,76.27,Tripura
Agartala,29-11-2020,76.55,Tripura
Agartala,30-11-2020,76.55,Tripura
Agartala,01-12-2020,76.55,Tripura
Agartala,02-12-2020,76.72,Tripura
Agartala,03-12-2020,76.19,Tripura
Agartala,04-12-2020,76.42,Tripura
Agartala,05-12-2020,76.67,Tripura
Agartala,07-12-2020,77.26,Tripura
Agartala,08-12-2020,77.26,Tripura
Agartala,09-12-2020,77.26,Tripura
Agartala,10-12-2020,77.26,Tripura
Agartala,11-12-2020,77.26,Tripura
Agartala,12-12-2020,77.26,Tripura
Agartala,13-12-2020,77.26,Tripura
Agartala,14-12-2020,77.26,Tripura
Agartala,15-12-2020,77.26,Tripura
Agartala,16-12-2020,77.26,Tripura
Agartala,17-12-2020,77.26,Tripura
Agartala,18-12-2020,77.26,Tripura
Agartala,19-12-2020,77.26,Tripura
Agartala,20-12-2020,77.26,Tripura
Agartala,21-12-2020,77.26,Tripura
Agartala,22-12-2020,77.26,Tripura
Agartala,23-12-2020,77.26,Tripura
Agartala,24-12-2020,77.26,Tripura
Agartala,25-12-2020,77.26,Tripura
Agartala,26-12-2020,77.26,Tripura
Agartala,27-12-2020,77.26,Tripura
Agartala,28-12-2020,77.26,Tripura
Agartala,29-12-2020,77.26,Tripura
Agartala,30-12-2020,77.26,Tripura
Agartala,31-12-2020,77.26,Tripura
Aizwal,01-11-2012,46.44,Mizoram
Aizwal,18-01-2013,46.95,Mizoram
Aizwal,16-02-2013,47.45,Mizoram
Aizwal,23-03-2013,47.96,Mizoram
Aizwal,11-05-2013,49.01,Mizoram
Aizwal,01-06-2013,49.57,Mizoram
Aizwal,02-07-2013,50.14,Mizoram
Aizwal,01-08-2013,50.7,Mizoram
Aizwal,01-09-2013,51.27,Mizoram
Aizwal,01-10-2013,51.84,Mizoram
Aizwal,01-11-2013,52.42,Mizoram
Aizwal,01-12-2013,52.98,Mizoram
Aizwal,21-12-2013,53.08,Mizoram
Aizwal,04-01-2014,53.64,Mizoram
Aizwal,01-02-2014,54.21,Mizoram
Aizwal,01-03-2014,54.77,Mizoram
Aizwal,13-05-2014,56,Mizoram
Aizwal,01-06-2014,56.56,Mizoram
Aizwal,01-07-2014,57.13,Mizoram
Aizwal,01-08-2014,57.69,Mizoram
Aizwal,31-08-2014,58.26,Mizoram
Aizwal,19-10-2014,54.9,Mizoram
Aizwal,01-11-2014,52.67,Mizoram
Aizwal,01-12-2014,51.84,Mizoram
Aizwal,16-12-2014,49.85,Mizoram
Aizwal,17-01-2015,47.6,Mizoram
Aizwal,04-02-2015,45.36,Mizoram
Aizwal,16-02-2015,45.97,Mizoram
Aizwal,01-03-2015,49.1,Mizoram
Aizwal,02-04-2015,47.85,Mizoram
Aizwal,15-04-2015,46.55,Mizoram
Aizwal,01-05-2015,48.91,Mizoram
Aizwal,16-05-2015,51.61,Mizoram
Aizwal,16-06-2015,50.32,Mizoram
Aizwal,01-07-2015,49.61,Mizoram
Aizwal,15-07-2015,47.36,Mizoram
Aizwal,01-08-2015,43.89,Mizoram
Aizwal,15-08-2015,42.76,Mizoram
Aizwal,01-09-2015,42.28,Mizoram
Aizwal,01-09-2015,42.28,Mizoram
Aizwal,01-10-2015,42.82,Mizoram
Aizwal,16-10-2015,43.73,Mizoram
Aizwal,16-11-2015,44.57,Mizoram
Aizwal,01-12-2015,44.34,Mizoram
Aizwal,16-12-2015,43.89,Mizoram
Aizwal,01-01-2016,42.88,Mizoram
Aizwal,15-01-2016,42.06,Mizoram
Aizwal,01-02-2016,42.02,Mizoram
Aizwal,17-02-2016,42.29,Mizoram
Aizwal,09-03-2016,43.68,Mizoram
Aizwal,16-03-2016,43.74,Mizoram
Aizwal,17-03-2016,45.49,Mizoram
Aizwal,05-04-2016,46.42,Mizoram
Aizwal,16-04-2016,45.24,Mizoram
Aizwal,01-05-2016,47.98,Mizoram
Aizwal,17-05-2016,49.19,Mizoram
Aizwal,01-06-2016,51.35,Mizoram
Aizwal,16-06-2016,52.56,Mizoram
Aizwal,01-07-2016,52.12,Mizoram
Aizwal,15-07-2016,51.72,Mizoram
Aizwal,01-08-2016,49.79,Mizoram
Aizwal,15-08-2016,47.87,Mizoram
Aizwal,01-09-2016,50.43,Mizoram
Aizwal,15-09-2016,50.12,Mizoram
Aizwal,05-10-2016,50.13,Mizoram
Aizwal,15-10-2016,52.79,Mizoram
Aizwal,06-11-2016,53.77,Mizoram
Aizwal,16-11-2016,52.13,Mizoram
Aizwal,01-12-2016,51.99,Mizoram
Aizwal,17-12-2016,54.09,Mizoram
Aizwal,01-01-2017,55.16,Mizoram
Aizwal,16-01-2017,56.34,Mizoram
Aizwal,01-04-2017,53.19,Mizoram
Aizwal,16-04-2017,54.41,Mizoram
Aizwal,01-05-2017,54.9,Mizoram
Aizwal,16-05-2017,52.64,Mizoram
Aizwal,01-06-2017,53.68,Mizoram
Aizwal,16-06-2017,52.22,Mizoram
Aizwal,19-06-2017,51.76,Mizoram
Aizwal,20-06-2017,51.68,Mizoram
Aizwal,21-06-2017,51.72,Mizoram
Aizwal,22-06-2017,51.66,Mizoram
Aizwal,23-06-2017,51.58,Mizoram
Aizwal,26-06-2017,51.31,Mizoram
Aizwal,27-06-2017,51.27,Mizoram
Aizwal,28-06-2017,51.31,Mizoram
Aizwal,29-06-2017,51.26,Mizoram
Aizwal,30-06-2017,51.24,Mizoram
Aizwal,03-07-2017,51.22,Mizoram
Aizwal,04-07-2017,51.15,Mizoram
Aizwal,05-07-2017,51.19,Mizoram
Aizwal,06-07-2017,51.31,Mizoram
Aizwal,07-07-2017,51.51,Mizoram
Aizwal,10-07-2017,52.26,Mizoram
Aizwal,11-07-2017,52.4,Mizoram
Aizwal,12-07-2017,52.44,Mizoram
Aizwal,13-07-2017,52.35,Mizoram
Aizwal,14-07-2017,52.32,Mizoram
Aizwal,17-07-2017,52.68,Mizoram
Aizwal,18-07-2017,52.69,Mizoram
Aizwal,19-07-2017,52.73,Mizoram
Aizwal,20-07-2017,52.74,Mizoram
Aizwal,21-07-2017,52.67,Mizoram
Aizwal,24-07-2017,52.63,Mizoram
Aizwal,25-07-2017,52.64,Mizoram
Aizwal,26-07-2017,52.6,Mizoram
Aizwal,27-07-2017,52.59,Mizoram
Aizwal,28-07-2017,52.67,Mizoram
Aizwal,31-07-2017,53.13,Mizoram
Aizwal,01-08-2017,53.25,Mizoram
Aizwal,02-08-2017,53.26,Mizoram
Aizwal,04-08-2017,53.71,Mizoram
Aizwal,07-08-2017,54.24,Mizoram
Aizwal,08-08-2017,54.31,Mizoram
Aizwal,09-08-2017,54.36,Mizoram
Aizwal,10-08-2017,54.39,Mizoram
Aizwal,11-08-2017,54.55,Mizoram
Aizwal,14-08-2017,54.85,Mizoram
Aizwal,16-08-2017,54.91,Mizoram
Aizwal,17-08-2017,54.94,Mizoram
Aizwal,18-08-2017,54.84,Mizoram
Aizwal,21-08-2017,54.62,Mizoram
Aizwal,23-08-2017,54.66,Mizoram
Aizwal,24-08-2017,54.62,Mizoram
Aizwal,28-08-2017,54.64,Mizoram
Aizwal,29-08-2017,54.58,Mizoram
Aizwal,30-08-2017,54.62,Mizoram
Aizwal,31-08-2017,54.66,Mizoram
Aizwal,01-09-2017,54.69,Mizoram
Aizwal,04-09-2017,54.91,Mizoram
Aizwal,05-09-2017,55.01,Mizoram
Aizwal,07-09-2017,55.14,Mizoram
Aizwal,08-09-2017,55.32,Mizoram
Aizwal,11-09-2017,56.1,Mizoram
Aizwal,12-09-2017,56.22,Mizoram
Aizwal,13-09-2017,56.2,Mizoram
Aizwal,14-09-2017,56.24,Mizoram
Aizwal,15-09-2017,56.3,Mizoram
Aizwal,19-09-2017,56.33,Mizoram
Aizwal,20-09-2017,56.29,Mizoram
Aizwal,21-09-2017,56.18,Mizoram
Aizwal,22-09-2017,56.19,Mizoram
Aizwal,25-09-2017,56.2,Mizoram
Aizwal,26-09-2017,56.19,Mizoram
Aizwal,27-09-2017,56.17,Mizoram
Aizwal,28-09-2017,56.2,Mizoram
Aizwal,29-09-2017,56.28,Mizoram
Aizwal,03-10-2017,56.59,Mizoram
Aizwal,04-10-2017,54.47,Mizoram
Aizwal,05-10-2017,54.44,Mizoram
Aizwal,06-10-2017,54.53,Mizoram
Aizwal,09-10-2017,54.54,Mizoram
Aizwal,10-10-2017,54.57,Mizoram
Aizwal,11-10-2017,54.6,Mizoram
Aizwal,12-10-2017,54.55,Mizoram
Aizwal,13-10-2017,54.58,Mizoram
Aizwal,16-10-2017,54.45,Mizoram
Aizwal,17-10-2017,54.42,Mizoram
Aizwal,18-10-2017,54.45,Mizoram
Aizwal,24-10-2017,54.66,Mizoram
Aizwal,25-10-2017,54.72,Mizoram
Aizwal,26-10-2017,54.78,Mizoram
Aizwal,30-10-2017,55.15,Mizoram
Aizwal,31-10-2017,55.25,Mizoram
Aizwal,01-11-2017,55.34,Mizoram
Aizwal,02-11-2017,55.43,Mizoram
Aizwal,03-11-2017,55.53,Mizoram
Aizwal,06-11-2017,55.82,Mizoram
Aizwal,07-11-2017,55.85,Mizoram
Aizwal,09-11-2017,55.89,Mizoram
Aizwal,10-11-2017,55.96,Mizoram
Aizwal,14-11-2017,55.92,Mizoram
Aizwal,15-11-2017,55.9,Mizoram
Aizwal,16-11-2017,55.89,Mizoram
Aizwal,20-11-2017,55.98,Mizoram
Aizwal,21-11-2017,55.91,Mizoram
Aizwal,22-11-2017,55.88,Mizoram
Aizwal,24-11-2017,55.91,Mizoram
Aizwal,27-11-2017,55.99,Mizoram
Aizwal,28-11-2017,55.95,Mizoram
Aizwal,29-11-2017,56.02,Mizoram
Aizwal,30-11-2017,55.97,Mizoram
Aizwal,01-12-2017,55.98,Mizoram
Aizwal,05-12-2017,56.08,Mizoram
Aizwal,06-12-2017,56.03,Mizoram
Aizwal,08-12-2017,56.02,Mizoram
Aizwal,12-12-2017,55.92,Mizoram
Aizwal,13-12-2017,55.9,Mizoram
Aizwal,14-12-2017,55.91,Mizoram
Aizwal,15-12-2017,55.96,Mizoram
Aizwal,18-12-2017,56.19,Mizoram
Aizwal,19-12-2017,56.29,Mizoram
Aizwal,20-12-2017,56.38,Mizoram
Aizwal,21-12-2017,56.41,Mizoram
Aizwal,22-12-2017,56.47,Mizoram
Aizwal,26-12-2017,56.92,Mizoram
Aizwal,28-12-2017,57.01,Mizoram
Aizwal,29-12-2017,57.09,Mizoram
Aizwal,01-01-2018,57.29,Mizoram
Aizwal,02-01-2018,57.28,Mizoram
Aizwal,03-01-2018,57.41,Mizoram
Aizwal,05-01-2018,57.52,Mizoram
Aizwal,08-01-2018,58.05,Mizoram
Aizwal,09-01-2018,58.17,Mizoram
Aizwal,10-01-2018,58.29,Mizoram
Aizwal,11-01-2018,58.46,Mizoram
Aizwal,16-01-2018,59.3,Mizoram
Aizwal,17-01-2018,59.47,Mizoram
Aizwal,18-01-2018,59.65,Mizoram
Aizwal,19-01-2018,59.83,Mizoram
Aizwal,22-01-2018,60.38,Mizoram
Aizwal,23-01-2018,60.56,Mizoram
Aizwal,24-01-2018,60.74,Mizoram
Aizwal,25-01-2018,60.88,Mizoram
Aizwal,29-01-2018,61.26,Mizoram
Aizwal,30-01-2018,61.33,Mizoram
Aizwal,01-02-2018,61.48,Mizoram
Aizwal,05-02-2018,61.51,Mizoram
Aizwal,06-02-2018,61.59,Mizoram
Aizwal,08-02-2018,61.52,Mizoram
Aizwal,09-02-2018,61.48,Mizoram
Aizwal,12-02-2018,61.01,Mizoram
Aizwal,13-02-2018,60.9,Mizoram
Aizwal,15-02-2018,60.72,Mizoram
Aizwal,16-02-2018,60.44,Mizoram
Aizwal,19-02-2018,59.88,Mizoram
Aizwal,20-02-2018,59.74,Mizoram
Aizwal,21-02-2018,59.75,Mizoram
Aizwal,22-02-2018,59.74,Mizoram
Aizwal,23-02-2018,59.66,Mizoram
Aizwal,26-02-2018,59.62,Mizoram
Aizwal,27-02-2018,59.6,Mizoram
Aizwal,01-03-2018,59.76,Mizoram
Aizwal,02-03-2018,59.98,Mizoram
Aizwal,05-03-2018,60.38,Mizoram
Aizwal,06-03-2018,60.44,Mizoram
Aizwal,08-03-2018,60.39,Mizoram
Aizwal,09-03-2018,60.37,Mizoram
Aizwal,12-03-2018,60.36,Mizoram
Aizwal,13-03-2018,60.34,Mizoram
Aizwal,15-03-2018,60.36,Mizoram
Aizwal,16-03-2018,60.3,Mizoram
Aizwal,19-03-2018,60.22,Mizoram
Aizwal,20-03-2018,60.29,Mizoram
Aizwal,22-03-2018,60.37,Mizoram
Aizwal,23-03-2018,60.49,Mizoram
Aizwal,26-03-2018,61.11,Mizoram
Aizwal,27-03-2018,61.22,Mizoram
Aizwal,29-03-2018,61.36,Mizoram
Aizwal,30-03-2018,61.57,Mizoram
Aizwal,02-04-2018,62.08,Mizoram
Aizwal,03-04-2018,62.21,Mizoram
Aizwal,05-04-2018,62.24,Mizoram
Aizwal,09-04-2018,62.32,Mizoram
Aizwal,10-04-2018,62.35,Mizoram
Aizwal,12-04-2018,62.32,Mizoram
Aizwal,13-04-2018,62.35,Mizoram
Aizwal,16-04-2018,62.56,Mizoram
Aizwal,19-04-2018,62.65,Mizoram
Aizwal,20-04-2018,62.68,Mizoram
Aizwal,23-04-2018,63.11,Mizoram
Aizwal,24-04-2018,63.28,Mizoram
Aizwal,14-05-2018,63.54,Mizoram
Aizwal,15-05-2018,63.75,Mizoram
Aizwal,16-05-2018,63.95,Mizoram
Aizwal,17-05-2018,64.16,Mizoram
Aizwal,18-05-2018,63.54,Mizoram
Aizwal,21-05-2018,65.15,Mizoram
Aizwal,22-05-2018,65.4,Mizoram
Aizwal,23-05-2018,65.65,Mizoram
Aizwal,24-05-2018,65.83,Mizoram
Aizwal,25-05-2018,66.04,Mizoram
Aizwal,26-05-2018,66.19,Mizoram
Aizwal,27-05-2018,66.34,Mizoram
Aizwal,28-05-2018,66.45,Mizoram
Aizwal,29-05-2018,66.58,Mizoram
Aizwal,31-05-2018,66.52,Mizoram
Aizwal,01-06-2018,66.47,Mizoram
Aizwal,02-06-2018,66.39,Mizoram
Aizwal,04-06-2018,66.25,Mizoram
Aizwal,05-06-2018,66.17,Mizoram
Aizwal,06-06-2018,66.09,Mizoram
Aizwal,07-06-2018,66.02,Mizoram
Aizwal,08-06-2018,65.88,Mizoram
Aizwal,09-06-2018,65.59,Mizoram
Aizwal,10-06-2018,65.43,Mizoram
Aizwal,11-06-2018,65.29,Mizoram
Aizwal,12-06-2018,65.21,Mizoram
Aizwal,17-06-2018,65.14,Mizoram
Aizwal,21-06-2018,65.06,Mizoram
Aizwal,23-06-2018,65.01,Mizoram
Aizwal,24-06-2018,64.96,Mizoram
Aizwal,25-06-2018,64.91,Mizoram
Aizwal,26-06-2018,64.81,Mizoram
Aizwal,05-07-2018,64.93,Mizoram
Aizwal,06-07-2018,65.08,Mizoram
Aizwal,09-07-2018,65.48,Mizoram
Aizwal,10-07-2018,65.63,Mizoram
Aizwal,12-07-2018,65.7,Mizoram
Aizwal,13-07-2018,65.82,Mizoram
Aizwal,16-07-2018,65.86,Mizoram
Aizwal,19-07-2018,65.78,Mizoram
Aizwal,20-07-2018,65.66,Mizoram
Aizwal,23-07-2018,65.34,Mizoram
Aizwal,24-07-2018,65.24,Mizoram
Aizwal,30-07-2018,65.2,Mizoram
Aizwal,31-07-2018,65.27,Mizoram
Aizwal,02-08-2018,65.42,Mizoram
Aizwal,03-08-2018,65.5,Mizoram
Aizwal,06-08-2018,65.9,Mizoram
Aizwal,07-08-2018,65.96,Mizoram
Aizwal,16-08-2018,66.23,Mizoram
Aizwal,17-08-2018,66.31,Mizoram
Aizwal,20-08-2018,66.49,Mizoram
Aizwal,21-08-2018,66.55,Mizoram
Aizwal,24-08-2018,66.63,Mizoram
Aizwal,25-08-2018,63.24,Mizoram
Aizwal,26-08-2018,63.33,Mizoram
Aizwal,27-08-2018,66.89,Mizoram
Aizwal,28-08-2018,67.04,Mizoram
Aizwal,29-08-2018,67.17,Mizoram
Aizwal,30-08-2018,67.34,Mizoram
Aizwal,31-08-2018,67.61,Mizoram
Aizwal,03-09-2018,68.55,Mizoram
Aizwal,04-09-2018,68.73,Mizoram
Aizwal,06-09-2018,68.93,Mizoram
Aizwal,07-09-2018,69.43,Mizoram
Aizwal,10-09-2018,70.16,Mizoram
Aizwal,11-09-2018,70.29,Mizoram
Aizwal,13-09-2018,70.4,Mizoram
Aizwal,14-09-2018,70.61,Mizoram
Aizwal,15-09-2018,70.84,Mizoram
Aizwal,16-09-2018,71.01,Mizoram
Aizwal,17-09-2018,71.07,Mizoram
Aizwal,18-09-2018,71.16,Mizoram
Aizwal,23-09-2018,71.25,Mizoram
Aizwal,24-09-2018,71.3,Mizoram
Aizwal,25-09-2018,71.4,Mizoram
Aizwal,27-09-2018,71.51,Mizoram
Aizwal,28-09-2018,71.68,Mizoram
Aizwal,30-09-2018,72.04,Mizoram
Aizwal,01-10-2018,72.32,Mizoram
Aizwal,02-10-2018,72.46,Mizoram
Aizwal,04-10-2018,72.64,Mizoram
Aizwal,05-10-2018,70.24,Mizoram
Aizwal,06-10-2018,70.52,Mizoram
Aizwal,07-10-2018,70.8,Mizoram
Aizwal,08-10-2018,71.07,Mizoram
Aizwal,09-10-2018,71.35,Mizoram
Aizwal,10-10-2018,71.58,Mizoram
Aizwal,11-10-2018,71.84,Mizoram
Aizwal,12-10-2018,72.11,Mizoram
Aizwal,13-10-2018,72.39,Mizoram
Aizwal,14-10-2018,72.57,Mizoram
Aizwal,15-10-2018,72.65,Mizoram
Aizwal,16-10-2018,72.87,Mizoram
Aizwal,18-10-2018,72.76,Mizoram
Aizwal,19-10-2018,72.67,Mizoram
Aizwal,20-10-2018,72.55,Mizoram
Aizwal,22-10-2018,72.13,Mizoram
Aizwal,23-10-2018,72.06,Mizoram
Aizwal,25-10-2018,72.01,Mizoram
Aizwal,26-10-2018,71.95,Mizoram
Aizwal,29-10-2018,71.1,Mizoram
Aizwal,30-10-2018,71.04,Mizoram
Aizwal,01-11-2018,71.06,Mizoram
Aizwal,02-11-2018,71,Mizoram
Aizwal,05-11-2018,70.56,Mizoram
Aizwal,06-11-2018,70.47,Mizoram
Aizwal,12-11-2018,69.74,Mizoram
Aizwal,13-11-2018,69.63,Mizoram
Aizwal,15-11-2018,69.53,Mizoram
Aizwal,16-11-2018,69.38,Mizoram
Aizwal,19-11-2018,68.86,Mizoram
Aizwal,20-11-2018,68.75,Mizoram
Aizwal,22-11-2018,68.46,Mizoram
Aizwal,23-11-2018,68.07,Mizoram
Aizwal,26-11-2018,66.85,Mizoram
Aizwal,27-11-2018,66.46,Mizoram
Aizwal,28-11-2018,66.08,Mizoram
Aizwal,29-11-2018,65.74,Mizoram
Aizwal,30-11-2018,65.34,Mizoram
Aizwal,01-12-2018,64.98,Mizoram
Aizwal,02-12-2018,64.65,Mizoram
Aizwal,03-12-2018,64.29,Mizoram
Aizwal,04-12-2018,64.03,Mizoram
Aizwal,06-12-2018,63.62,Mizoram
Aizwal,07-12-2018,63.23,Mizoram
Aizwal,10-12-2018,62.53,Mizoram
Aizwal,11-12-2018,62.33,Mizoram
Aizwal,14-12-2018,62.24,Mizoram
Aizwal,17-12-2018,62.15,Mizoram
Aizwal,18-12-2018,62.21,Mizoram
Aizwal,21-12-2018,62.07,Mizoram
Aizwal,24-12-2018,61.53,Mizoram
Aizwal,27-12-2018,61.47,Mizoram
Aizwal,28-12-2018,61.33,Mizoram
Aizwal,31-12-2018,60.6,Mizoram
Aizwal,02-01-2019,60.49,Mizoram
Aizwal,04-01-2019,60.28,Mizoram
Aizwal,07-01-2019,60.09,Mizoram
Aizwal,10-01-2019,60.37,Mizoram
Aizwal,11-01-2019,60.63,Mizoram
Aizwal,14-01-2019,61.95,Mizoram
Aizwal,16-01-2019,62.34,Mizoram
Aizwal,17-01-2019,62.52,Mizoram
Aizwal,18-01-2019,62.71,Mizoram
Aizwal,21-01-2019,63.41,Mizoram
Aizwal,22-01-2019,63.6,Mizoram
Aizwal,25-01-2019,63.69,Mizoram
Aizwal,29-01-2019,63.59,Mizoram
Aizwal,31-01-2019,63.51,Mizoram
Aizwal,01-02-2019,63.35,Mizoram
Aizwal,05-02-2019,63.16,Mizoram
Aizwal,07-02-2019,63.21,Mizoram
Aizwal,11-02-2019,63.27,Mizoram
Aizwal,14-02-2019,63.32,Mizoram
Aizwal,15-02-2019,63.37,Mizoram
Aizwal,18-02-2019,63.74,Mizoram
Aizwal,19-02-2019,63.8,Mizoram
Aizwal,22-02-2019,64.1,Mizoram
Aizwal,25-02-2019,64.4,Mizoram
Aizwal,26-02-2019,64.52,Mizoram
Aizwal,28-02-2019,64.59,Mizoram
Aizwal,01-03-2019,64.73,Mizoram
Aizwal,04-03-2019,65.14,Mizoram
Aizwal,05-03-2019,65.23,Mizoram
Aizwal,08-03-2019,65.14,Mizoram
Aizwal,11-03-2019,65.04,Mizoram
Aizwal,12-03-2019,64.97,Mizoram
Aizwal,14-03-2019,64.92,Mizoram
Aizwal,15-03-2019,64.83,Mizoram
Aizwal,18-03-2019,64.53,Mizoram
Aizwal,19-03-2019,64.43,Mizoram
Aizwal,21-03-2019,64.35,Mizoram
Aizwal,22-03-2019,64.28,Mizoram
Aizwal,23-03-2019,64.23,Mizoram
Aizwal,25-03-2019,64.13,Mizoram
Aizwal,28-03-2019,64.03,Mizoram
Aizwal,29-03-2019,63.95,Mizoram
Aizwal,01-04-2019,63.77,Mizoram
Aizwal,04-04-2019,63.82,Mizoram
Aizwal,08-04-2019,63.79,Mizoram
Aizwal,12-04-2019,63.86,Mizoram
Aizwal,15-04-2019,63.93,Mizoram
Aizwal,16-04-2019,63.98,Mizoram
Aizwal,20-04-2019,64.05,Mizoram
Aizwal,22-04-2019,64.12,Mizoram
Aizwal,25-04-2019,64.2,Mizoram
Aizwal,26-04-2019,64.27,Mizoram
Aizwal,29-04-2019,64.31,Mizoram
Aizwal,30-04-2019,64.36,Mizoram
Aizwal,02-05-2019,64.27,Mizoram
Aizwal,04-05-2019,64.28,Mizoram
Aizwal,05-05-2019,64.23,Mizoram
Aizwal,09-05-2019,64.13,Mizoram
Aizwal,10-05-2019,64.05,Mizoram
Aizwal,11-05-2019,63.87,Mizoram
Aizwal,12-05-2019,63.7,Mizoram
Aizwal,13-05-2019,63.58,Mizoram
Aizwal,14-05-2019,63.46,Mizoram
Aizwal,16-05-2019,63.51,Mizoram
Aizwal,17-05-2019,63.56,Mizoram
Aizwal,20-05-2019,63.7,Mizoram
Aizwal,21-05-2019,63.79,Mizoram
Aizwal,23-05-2019,63.88,Mizoram
Aizwal,24-05-2019,64.03,Mizoram
Aizwal,25-05-2019,64.14,Mizoram
Aizwal,26-05-2019,64.21,Mizoram
Aizwal,28-05-2019,64.26,Mizoram
Aizwal,30-05-2019,64.2,Mizoram
Aizwal,31-05-2019,64.09,Mizoram
Aizwal,01-06-2019,64.01,Mizoram
Aizwal,02-06-2019,63.82,Mizoram
Aizwal,03-06-2019,63.43,Mizoram
Aizwal,04-06-2019,63.24,Mizoram
Aizwal,06-06-2019,62.92,Mizoram
Aizwal,07-06-2019,62.61,Mizoram
Aizwal,10-06-2019,62.12,Mizoram
Aizwal,13-06-2019,62.06,Mizoram
Aizwal,14-06-2019,61.91,Mizoram
Aizwal,15-06-2019,61.68,Mizoram
Aizwal,16-06-2019,61.59,Mizoram
Aizwal,20-06-2019,61.53,Mizoram
Aizwal,24-06-2019,61.65,Mizoram
Aizwal,27-06-2019,61.7,Mizoram
Aizwal,28-06-2019,61.76,Mizoram
Aizwal,29-06-2019,61.85,Mizoram
Aizwal,30-06-2019,61.93,Mizoram
Aizwal,01-07-2019,62.09,Mizoram
Aizwal,02-07-2019,62.23,Mizoram
Aizwal,06-07-2019,64.48,Mizoram
Aizwal,08-07-2019,64.45,Mizoram
Aizwal,09-07-2019,64.4,Mizoram
Aizwal,11-07-2019,64.28,Mizoram
Aizwal,12-07-2019,64.19,Mizoram
Aizwal,25-07-2019,64.13,Mizoram
Aizwal,29-07-2019,64.02,Mizoram
Aizwal,30-07-2019,63.96,Mizoram
Aizwal,04-08-2019,63.94,Mizoram
Aizwal,08-08-2019,63.84,Mizoram
Aizwal,09-08-2019,63.71,Mizoram
Aizwal,10-08-2019,63.61,Mizoram
